EmployeeId,LastName,FirstName,CustomerId,State,Country,SupportRepId,InvoiceId,CustomerId:1,InvoiceDate,BillingState,BillingCountry,Total,InvoiceId:1,TrackId,UnitPrice,TrackId:1,GenreId,UnitPrice:1,GenreId:1,Name,Last Refresh Date
5,Johnson,Steve,14,AB,Canada,5,230,14,2011-10-08 0:00,AB,Canada,0.99,230,648,0.99,648,11,0.99,11,Bossa Nova,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,351,14,2013-03-31 0:00,AB,Canada,1.98,351,1093,0.99,1093,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,351,14,2013-03-31 0:00,AB,Canada,1.98,351,1095,0.99,1095,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1422,0.99,1422,14,0.99,14,R&B/Soul,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1431,0.99,1431,14,0.99,14,R&B/Soul,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1440,0.99,1440,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1449,0.99,1449,14,0.99,14,R&B/Soul,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1458,0.99,1458,15,0.99,15,Electronica/Dance,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1467,0.99,1467,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1476,0.99,1476,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1485,0.99,1485,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1494,0.99,1494,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1503,0.99,1503,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1512,0.99,1512,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1521,0.99,1521,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1530,0.99,1530,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,14,AB,Canada,5,362,14,2013-05-11 0:00,AB,Canada,13.86,362,1539,0.99,1539,16,0.99,16,World,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,36,15,2009-06-05 0:00,BC,Canada,1.98,36,1162,0.99,1162,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,36,15,2009-06-05 0:00,BC,Canada,1.98,36,1164,0.99,1164,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1491,0.99,1491,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1500,0.99,1500,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1509,0.99,1509,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1518,0.99,1518,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1527,0.99,1527,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1536,0.99,1536,16,0.99,16,World,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1545,0.99,1545,16,0.99,16,World,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1554,0.99,1554,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1563,0.99,1563,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1572,0.99,1572,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1581,0.99,1581,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1590,0.99,1590,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1599,0.99,1599,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,47,15,2009-07-16 0:00,BC,Canada,13.86,47,1608,0.99,1608,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3290,0.99,3290,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3296,0.99,3296,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3302,0.99,3302,17,0.99,17,Hip Hop/Rap,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3308,0.99,3308,17,0.99,17,Hip Hop/Rap,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3314,0.99,3314,17,0.99,17,Hip Hop/Rap,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3320,0.99,3320,15,0.99,15,Electronica/Dance,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3326,0.99,3326,15,0.99,15,Electronica/Dance,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3332,0.99,3332,15,0.99,15,Electronica/Dance,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,102,15,2010-03-16 0:00,BC,Canada,9.91,102,3338,1.99,3338,21,1.99,21,Drama,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,231,15,2011-10-21 0:00,BC,Canada,1.98,231,649,0.99,649,11,0.99,11,Bossa Nova,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,231,15,2011-10-21 0:00,BC,Canada,1.98,231,650,0.99,650,11,0.99,11,Bossa Nova,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,254,15,2012-01-23 0:00,BC,Canada,3.96,254,1352,0.99,1352,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,254,15,2012-01-23 0:00,BC,Canada,3.96,254,1354,0.99,1354,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,254,15,2012-01-23 0:00,BC,Canada,3.96,254,1356,0.99,1356,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,254,15,2012-01-23 0:00,BC,Canada,3.96,254,1358,0.99,1358,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2058,0.99,2058,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2062,0.99,2062,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2066,0.99,2066,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2070,0.99,2070,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2074,0.99,2074,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,276,15,2012-04-26 0:00,BC,Canada,5.94,276,2078,0.99,2078,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,15,BC,Canada,3,328,15,2012-12-15 0:00,BC,Canada,0.99,328,393,0.99,393,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,13,16,2009-02-19 0:00,CA,USA,0.99,13,462,0.99,462,2,0.99,2,Jazz,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,134,16,2010-08-13 0:00,CA,USA,1.98,134,907,0.99,907,6,0.99,6,Blues,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,134,16,2010-08-13 0:00,CA,USA,1.98,134,909,0.99,909,6,0.99,6,Blues,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1236,0.99,1236,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1245,0.99,1245,13,0.99,13,Heavy Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1254,0.99,1254,13,0.99,13,Heavy Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1263,0.99,1263,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1272,0.99,1272,6,0.99,6,Blues,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1281,0.99,1281,13,0.99,13,Heavy Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1290,0.99,1290,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1299,0.99,1299,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1308,0.99,1308,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1317,0.99,1317,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1326,0.99,1326,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1335,0.99,1335,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1344,0.99,1344,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,145,16,2010-09-23 0:00,CA,USA,13.86,145,1353,0.99,1353,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3035,0.99,3035,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3041,0.99,3041,8,0.99,8,Reggae,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3047,0.99,3047,8,0.99,8,Reggae,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3053,0.99,3053,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3059,0.99,3059,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3065,0.99,3065,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3071,0.99,3071,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3077,0.99,3077,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,200,16,2011-05-24 0:00,CA,USA,8.91,200,3083,0.99,3083,1,0.99,1,Rock,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,329,16,2012-12-28 0:00,CA,USA,1.98,329,394,0.99,394,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,329,16,2012-12-28 0:00,CA,USA,1.98,329,395,0.99,395,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,352,16,2013-04-01 0:00,CA,USA,3.96,352,1097,0.99,1097,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,352,16,2013-04-01 0:00,CA,USA,3.96,352,1099,0.99,1099,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,352,16,2013-04-01 0:00,CA,USA,3.96,352,1101,0.99,1101,7,0.99,7,Latin,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,352,16,2013-04-01 0:00,CA,USA,3.96,352,1103,0.99,1103,2,0.99,2,Jazz,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1803,0.99,1803,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1807,0.99,1807,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1811,0.99,1811,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1815,0.99,1815,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1819,0.99,1819,3,0.99,3,Metal,2024-11-18 16:21
4,Park,Margaret,16,CA,USA,4,374,16,2013-07-04 0:00,CA,USA,5.94,374,1823,0.99,1823,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,14,17,2009-03-04 0:00,WA,USA,1.98,14,463,0.99,463,2,0.99,2,Jazz,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,14,17,2009-03-04 0:00,WA,USA,1.98,14,464,0.99,464,2,0.99,2,Jazz,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,37,17,2009-06-06 0:00,WA,USA,3.96,37,1166,0.99,1166,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,37,17,2009-06-06 0:00,WA,USA,3.96,37,1168,0.99,1168,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,37,17,2009-06-06 0:00,WA,USA,3.96,37,1170,0.99,1170,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,37,17,2009-06-06 0:00,WA,USA,3.96,37,1172,0.99,1172,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1872,0.99,1872,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1876,0.99,1876,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1880,0.99,1880,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1884,0.99,1884,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1888,0.99,1888,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,59,17,2009-09-08 0:00,WA,USA,5.94,59,1892,0.99,1892,3,0.99,3,Metal,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,111,17,2010-04-29 0:00,WA,USA,0.99,111,207,0.99,207,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,232,17,2011-10-21 0:00,WA,USA,1.98,232,652,0.99,652,11,0.99,11,Bossa Nova,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,232,17,2011-10-21 0:00,WA,USA,1.98,232,654,0.99,654,11,0.99,11,Bossa Nova,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,981,0.99,981,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,990,0.99,990,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,999,0.99,999,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1008,0.99,1008,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1017,0.99,1017,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1026,0.99,1026,1,0.99,1,Rock,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1035,0.99,1035,12,0.99,12,Easy Listening,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1044,0.99,1044,12,0.99,12,Easy Listening,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1053,0.99,1053,12,0.99,12,Easy Listening,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1062,0.99,1062,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1071,0.99,1071,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1080,0.99,1080,10,0.99,10,Soundtrack,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1089,0.99,1089,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,243,17,2011-12-01 0:00,WA,USA,13.86,243,1098,0.99,1098,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2780,0.99,2780,7,0.99,7,Latin,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2786,0.99,2786,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2792,0.99,2792,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2798,0.99,2798,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2804,0.99,2804,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2810,0.99,2810,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2816,0.99,2816,4,0.99,4,Alternative & Punk,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2822,1.99,2822,19,1.99,19,TV Shows,2024-11-18 16:21
5,Johnson,Steve,17,WA,USA,5,298,17,2012-07-31 0:00,WA,USA,10.91,298,2828,1.99,2828,18,1.99,18,Science Fiction,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,112,18,2010-05-12 0:00,NY,USA,1.98,112,208,0.99,208,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,112,18,2010-05-12 0:00,NY,USA,1.98,112,209,0.99,209,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,135,18,2010-08-14 0:00,NY,USA,3.96,135,911,0.99,911,6,0.99,6,Blues,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,135,18,2010-08-14 0:00,NY,USA,3.96,135,913,0.99,913,6,0.99,6,Blues,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,135,18,2010-08-14 0:00,NY,USA,3.96,135,915,0.99,915,6,0.99,6,Blues,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,135,18,2010-08-14 0:00,NY,USA,3.96,135,917,0.99,917,6,0.99,6,Blues,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1617,0.99,1617,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1621,0.99,1621,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1625,0.99,1625,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1629,0.99,1629,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1633,0.99,1633,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,157,18,2010-11-16 0:00,NY,USA,5.94,157,1637,0.99,1637,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,209,18,2011-07-07 0:00,NY,USA,0.99,209,3455,0.99,3455,14,0.99,14,R&B/Soul,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,330,18,2012-12-28 0:00,NY,USA,1.98,330,397,0.99,397,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,330,18,2012-12-28 0:00,NY,USA,1.98,330,399,0.99,399,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,726,0.99,726,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,735,0.99,735,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,744,0.99,744,7,0.99,7,Latin,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,753,0.99,753,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,762,0.99,762,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,771,0.99,771,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,780,0.99,780,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,789,0.99,789,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,798,0.99,798,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,807,0.99,807,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,816,0.99,816,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,825,0.99,825,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,834,0.99,834,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,341,18,2013-02-07 0:00,NY,USA,13.86,341,843,0.99,843,2,0.99,2,Jazz,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2525,0.99,2525,2,0.99,2,Jazz,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2531,0.99,2531,2,0.99,2,Jazz,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2537,0.99,2537,6,0.99,6,Blues,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2543,0.99,2543,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2549,0.99,2549,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2555,0.99,2555,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2561,0.99,2561,3,0.99,3,Metal,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2567,0.99,2567,1,0.99,1,Rock,2024-11-18 16:21
3,Peacock,Jane,18,NY,USA,3,396,18,2013-10-08 0:00,NY,USA,8.91,396,2573,0.99,2573,6,0.99,6,Blues,2024-11-18 16:21
